id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,square_feet,guests_included,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,percent_host_response_rate,price_in$,weekly_price_in$,monthly_price_in$,security_deposit_in$,cleaning_fee_in$,extra_people_in$,host_since,host_response_time,host_is_superhost,host_neighbourhood,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,country_code,is_location_exact,room_type,calendar_updated,has_availability,first_review,last_review,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,email_host_verifications,weibo_host_verifications,sesame_offline_host_verifications,jumio_host_verifications,manual_offline_host_verifications,government_id_host_verifications,work_email_host_verifications,reviews_host_verifications,offline_government_id_host_verifications,manual_online_host_verifications,kba_host_verifications,selfie_host_verifications,sesame_host_verifications,facebook_host_verifications,google_host_verifications,phone_host_verifications,identity_manual_host_verifications,is_bed_type_Real Bed,is_bed_type_Pull-out Sofa,is_bed_type_Futon,is_bed_type_Airbed,is_bed_type_Couch,is_property_type_Guest suite,is_property_type_Condominium,is_property_type_Apartment,is_property_type_House,is_property_type_Boat,is_property_type_Townhouse,is_property_type_Serviced apartment,is_property_type_Loft,is_property_type_Bed and breakfast,is_property_type_Bungalow,is_property_type_Other,is_property_type_Villa,is_property_type_Guesthouse,is_property_type_Boutique hotel,is_property_type_In-law,is_property_type_Barn,is_property_type_Hotel,is_property_type_Cottage
22207950,20191204162830,95459395,492.0,492.0,42.33201,-71.1124,7,2.0,3.0,1.0,,1,9,1125,9,9,1125,1125,9.0,1125.0,27,57,87,362,1,0,100.0,8.0,10.0,8.0,8.0,8.0,8.0,49,49,0,0,0.08,86.0,319.0,,,0.0,100.0,0.0,2016-09-16,within a few hours,0.0,Judiciary Square,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,5 days ago,1,2018-11-25,2018-11-25,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22208271,20191204162830,95459395,492.0,492.0,42.33144,-71.11262,7,2.0,3.0,4.0,,1,9,1125,9,9,1125,1125,9.0,1125.0,29,59,89,364,1,1,80.0,8.0,8.0,10.0,10.0,8.0,8.0,49,49,0,0,0.28,86.0,319.0,,,0.0,100.0,0.0,2016-09-16,within a few hours,0.0,Judiciary Square,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,5 days ago,1,2019-08-21,2019-08-21,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22208498,20191204162830,95459395,492.0,492.0,42.33042,-71.11286,7,2.0,3.0,4.0,,1,9,1125,9,9,1125,1125,9.0,1125.0,4,34,64,339,2,0,60.0,5.0,10.0,6.0,2.0,5.0,4.0,49,49,0,0,0.14,86.0,777.0,,,0.0,100.0,0.0,2016-09-16,within a few hours,0.0,Judiciary Square,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,5 days ago,1,2018-09-17,2018-11-09,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22240424,20191204162830,95459395,492.0,492.0,42.33073,-71.11148,7,2.0,3.0,4.0,,1,9,1125,9,9,1125,1125,9.0,1125.0,1,31,61,336,1,0,40.0,10.0,10.0,10.0,2.0,10.0,8.0,49,49,0,0,0.08,86.0,339.0,,,0.0,100.0,0.0,2016-09-16,within a few hours,0.0,Judiciary Square,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,5 days ago,1,2018-11-24,2018-11-24,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22245255,20191204162830,12243051,838.0,838.0,42.35558,-71.06098,8,2.0,4.0,4.0,,8,2,1125,1,2,2,365,2.0,364.2,4,12,32,57,67,41,95.0,10.0,10.0,10.0,10.0,10.0,9.0,147,147,0,0,2.86,99.0,329.0,,,400.0,160.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Downtown Crossing,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2018-01-01,2019-11-17,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22260527,20191204162830,9419684,440.0,440.0,42.34393,-71.10176,3,1.0,1.0,2.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,30,60,90,119,2,0,90.0,10.0,10.0,9.0,10.0,10.0,9.0,68,68,0,0,0.09,100.0,213.0,,,0.0,100.0,0.0,2013-10-14,within a few hours,0.0,Brickell,1.0,1.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,2018-02-26,2018-03-24,1,0,0,moderate,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22261808,20191204162830,9419684,440.0,440.0,42.34466,-71.10005,3,1.0,1.0,2.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,30,60,90,119,1,0,100.0,8.0,8.0,8.0,8.0,10.0,8.0,68,68,0,0,0.04,100.0,213.0,,,0.0,100.0,0.0,2013-10-14,within a few hours,0.0,Brickell,1.0,1.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,2018-01-26,2018-01-26,1,0,0,moderate,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22267104,20191204162830,52881930,3.0,3.0,42.33505,-71.02637,2,1.0,0.0,1.0,,2,1,10,1,1,10,10,1.0,10.0,20,44,74,149,224,117,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3,0,0,10.04,100.0,125.0,,,100.0,25.0,0.0,2015-12-31,within an hour,1.0,South Boston,1.0,0.0,South Boston,South Boston,Boston,MA,US,1,Entire home/apt,yesterday,1,2018-02-04,2019-11-21,1,1,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22291199,20191204162830,25661011,1.0,1.0,42.31794,-71.05464,2,1.0,1.0,1.0,,2,1,5,1,1,5,5,1.0,5.0,0,30,60,60,43,11,99.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,1.98,100.0,120.0,,,0.0,0.0,40.0,2015-01-05,within an hour,1.0,,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,0,Private room,yesterday,1,2018-02-22,2019-11-09,1,0,0,moderate,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22306805,20191204162830,161161895,2.0,2.0,42.3368,-71.03996,8,2.0,3.0,3.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,17,41,68,201,115,61,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,4.87,100.0,175.0,,,150.0,200.0,50.0,2017-12-03,within an hour,1.0,South Boston,1.0,0.0,South Boston,South Boston,Boston,MA,US,1,Entire home/apt,4 weeks ago,1,2017-12-27,2019-11-17,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22327139,20191204162830,69587,8.0,8.0,42.37977,-71.03145,2,2.5,1.0,1.0,,1,1,15,1,3,15,15,1.0,15.0,20,42,72,72,261,141,99.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0,8,0,11.11,100.0,49.0,,,0.0,20.0,10.0,2010-01-11,within an hour,1.0,East Boston,1.0,1.0,East Boston,East Boston,Boston,MA,US,1,Private room,today,1,2017-12-30,2019-11-28,1,1,0,moderate,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22327141,20191204162830,69587,8.0,8.0,42.3799,-71.02943,2,2.5,1.0,1.0,,1,1,15,1,3,15,15,1.0,15.0,10,25,52,52,271,144,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0,8,0,11.53,100.0,49.0,,,0.0,20.0,10.0,2010-01-11,within an hour,1.0,East Boston,1.0,1.0,East Boston,East Boston,Boston,MA,US,1,Private room,today,1,2017-12-30,2019-12-02,1,1,0,moderate,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22327142,20191204162830,69587,8.0,8.0,42.3803,-71.03001,2,2.5,1.0,1.0,,1,1,15,1,3,15,1125,1.0,1104.4,0,0,0,0,242,127,98.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0,8,0,10.31,100.0,49.0,,,0.0,20.0,10.0,2010-01-11,within an hour,1.0,East Boston,1.0,1.0,East Boston,East Boston,Boston,MA,US,1,Private room,today,1,2017-12-31,2019-12-03,1,1,0,moderate,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22345235,20191204162830,163381450,2.0,2.0,42.30613,-71.06766,2,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,20,35,56,331,122,39,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0,2,0,5.18,100.0,38.0,,,100.0,35.0,10.0,2017-12-19,within an hour,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,5 days ago,1,2017-12-28,2019-10-09,1,0,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22351563,20191204162830,9419684,440.0,440.0,42.34461,-71.10038,4,2.0,2.0,3.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,30,60,90,119,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,68,68,0,0,0.04,100.0,298.0,,,0.0,100.0,0.0,2013-10-14,within a few hours,0.0,Brickell,1.0,1.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,2018-01-15,2018-01-15,1,0,0,moderate,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22352237,20191204162830,163437428,0.0,0.0,42.36607,-71.05288,4,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,13,13,13,13,102,18,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,4.34,100.0,150.0,,,150.0,65.0,0.0,2017-12-20,within an hour,1.0,North End,1.0,0.0,North End,North End,Boston,MA,US,1,Entire home/apt,a week ago,1,2017-12-30,2019-11-24,1,1,0,flexible,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22352998,20191204162830,76545076,30.0,30.0,42.34604,-71.08075,3,1.0,1.0,2.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,144,68,86.0,9.0,9.0,9.0,8.0,10.0,9.0,13,13,0,0,6.29,60.0,121.0,,,,,0.0,2016-06-08,within an hour,0.0,Fenway/Kenmore,1.0,1.0,Back Bay,Back Bay,Boston,MA,US,0,Entire home/apt,5 weeks ago,1,2018-01-17,2019-10-25,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22355183,20191204162830,9419684,440.0,440.0,42.35089,-71.0619,3,1.0,1.0,1.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,29,59,89,118,1,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,68,68,0,0,0.15,100.0,244.0,,,0.0,100.0,0.0,2013-10-14,within a few hours,0.0,Brickell,1.0,1.0,Chinatown,Chinatown,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,2019-05-20,2019-05-20,1,0,0,moderate,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22355484,20191204162830,9419684,440.0,440.0,42.35082,-71.06281,4,2.0,2.0,3.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,30,60,90,365,0,0,,,,,,,,68,68,0,0,,100.0,244.0,,,0.0,100.0,0.0,2013-10-14,within a few hours,0.0,Brickell,1.0,1.0,Downtown,Chinatown,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,,,1,0,0,moderate,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22356022,20191204162830,9419684,440.0,440.0,42.35088,-71.06155,4,2.0,2.0,3.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,28,58,88,363,0,0,,,,,,,,68,68,0,0,,100.0,244.0,,,0.0,100.0,0.0,2013-10-14,within a few hours,0.0,Brickell,1.0,1.0,Chinatown,Chinatown,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,,,1,0,0,moderate,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22373897,20191204162830,30283594,678.0,678.0,42.33015,-71.11234,5,2.0,2.0,2.0,,5,3,1125,1,3,1125,1125,2.6,1125.0,0,0,0,0,9,4,93.0,10.0,10.0,10.0,10.0,9.0,9.0,87,87,0,0,0.44,99.0,289.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,today,1,2018-04-03,2019-11-30,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22384378,20191204162830,163251048,114.0,114.0,42.33077,-71.11104,2,1.0,0.0,2.0,,1,3,1125,3,3,1125,1125,3.0,1125.0,8,34,64,334,0,0,,,,,,,,14,14,0,0,,88.0,189.0,,,0.0,100.0,0.0,2017-12-19,within a few hours,0.0,Mission Hill,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,,,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22389994,20191204162830,163381450,2.0,2.0,42.30737,-71.07138,2,1.0,1.0,1.0,,1,91,1124,91,91,1124,1124,91.0,1124.0,29,46,67,341,124,42,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0,2,0,5.29,100.0,45.0,,,200.0,35.0,10.0,2017-12-19,within an hour,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,5 days ago,1,2018-01-01,2019-10-09,1,1,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22432082,20191204162830,164287201,1.0,1.0,42.30901,-71.12945,4,1.0,1.0,2.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,1,0,,,,,,,,1,0,1,0,0.05,,80.0,,,,,0.0,2017-12-26,,0.0,Jamaica Plain,1.0,0.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Private room,22 months ago,1,2018-02-15,2018-02-15,1,1,0,flexible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22525315,20191204162830,814298,95.0,95.0,42.33606,-71.04401,4,1.0,1.0,1.0,,1,91,1124,91,91,1124,1124,91.0,1124.0,10,10,27,86,7,6,94.0,10.0,10.0,10.0,10.0,10.0,9.0,94,61,33,0,0.47,96.0,100.0,,,500.0,105.0,0.0,2011-07-13,within an hour,0.0,Roxbury,1.0,0.0,South Boston,South Boston,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2018-09-17,2019-09-18,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22530658,20191204162830,814298,95.0,95.0,42.33654,-71.04355,2,1.0,1.0,1.0,,1,91,1124,91,91,1124,1124,91.0,1124.0,0,0,0,0,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,94,61,33,0,0.31,96.0,80.0,,,500.0,105.0,0.0,2011-07-13,within an hour,0.0,Roxbury,1.0,0.0,South Boston,South Boston,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2019-05-23,2019-08-17,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22531126,20191204162830,814298,95.0,95.0,42.33489,-71.04215,2,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,13,43,73,132,0,0,,,,,,,,94,61,33,0,,96.0,100.0,,,500.0,105.0,0.0,2011-07-13,within an hour,0.0,Roxbury,1.0,0.0,South Boston,South Boston,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,,,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22534965,20191204162830,3520185,1.0,1.0,42.35938,-71.06925,2,1.0,1.0,1.0,,1,91,180,91,91,180,180,91.0,180.0,6,35,60,302,89,60,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,5.06,79.0,89.0,,,900.0,159.0,0.0,2012-09-09,within a few hours,1.0,Beacon Hill,1.0,0.0,Beacon Hill,Beacon Hill,Boston,MA,US,1,Entire home/apt,4 days ago,1,2018-06-25,2019-11-18,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22570371,20191204162830,25203946,19.0,19.0,42.31099,-71.06362,2,2.0,1.0,1.0,,1,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,9,0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,17,4,13,0,0.4,100.0,34.0,,,150.0,45.0,0.0,2014-12-25,within an hour,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,4 weeks ago,1,2018-01-21,2018-09-01,1,1,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22571244,20191204162830,25203946,19.0,19.0,42.30936,-71.06347,4,2.0,1.0,2.0,,2,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,10,1,92.0,10.0,10.0,10.0,10.0,9.0,9.0,17,4,13,0,0.44,100.0,44.0,,,150.0,45.0,15.0,2014-12-25,within an hour,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,4 weeks ago,1,2018-01-19,2019-06-13,1,1,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22581254,20191204162830,166004722,5.0,5.0,42.35614,-71.15719,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,1,31,61,336,1,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,5,0,5,0,0.31,100.0,55.0,,,0.0,0.0,20.0,2018-01-05,within a few hours,1.0,Allston-Brighton,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,1,Private room,2 months ago,1,2019-08-30,2019-08-30,1,0,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22582627,20191204162830,95459395,492.0,492.0,42.33007,-71.11077,7,2.0,3.0,1.0,,1,9,1125,9,9,1125,1125,9.0,1125.0,29,59,89,364,0,0,,,,,,,,49,49,0,0,,86.0,411.0,,,0.0,100.0,0.0,2016-09-16,within a few hours,0.0,Judiciary Square,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,5 days ago,1,,,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22583276,20191204162830,12243051,838.0,838.0,42.33766,-71.06975,4,1.0,2.0,2.0,,4,2,1125,2,2,365,365,2.0,365.0,15,45,75,256,30,17,93.0,9.0,10.0,9.0,9.0,9.0,9.0,147,147,0,0,1.32,99.0,180.0,,,400.0,110.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,South End,South End,Boston,MA,US,0,Entire home/apt,today,1,2018-01-20,2019-09-06,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22583395,20191204162830,30283594,678.0,678.0,42.33147,-71.11246,5,1.0,2.0,3.0,,5,3,1125,1,3,1125,1125,2.5,1125.0,1,31,61,336,2,0,70.0,9.0,10.0,7.0,6.0,10.0,9.0,87,87,0,0,0.11,99.0,279.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,today,1,2018-06-10,2018-10-13,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22583694,20191204162830,30283594,678.0,678.0,42.33097,-71.11102,5,1.0,2.0,3.0,,5,3,1125,1,3,1125,1125,2.5,1125.0,30,60,90,365,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,87,87,0,0,0.11,99.0,279.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,today,1,2018-05-21,2018-06-25,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22584746,20191204162830,12243051,838.0,838.0,42.33831,-71.06906,4,2.0,2.0,2.0,,4,2,1125,1,2,365,365,2.0,365.0,8,35,65,238,43,21,96.0,10.0,10.0,10.0,10.0,9.0,9.0,147,147,0,0,1.87,99.0,184.0,,,400.0,110.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,South End,South End,Boston,MA,US,0,Entire home/apt,today,1,2018-01-14,2019-11-16,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22585323,20191204162830,12243051,838.0,838.0,42.33803,-71.06814,4,2.0,2.0,2.0,,4,2,1125,2,2,365,365,2.0,365.0,11,34,64,241,36,16,95.0,10.0,10.0,10.0,10.0,9.0,9.0,147,147,0,0,1.58,99.0,185.0,,,400.0,110.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,South End,South End,Boston,MA,US,0,Entire home/apt,today,1,2018-01-20,2019-11-04,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22627055,20191204162830,48494513,21.0,21.0,42.34383,-71.07823,2,1.0,0.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,27,57,87,350,3,2,100.0,10.0,10.0,10.0,9.0,10.0,10.0,20,19,1,0,0.15,82.0,200.0,,,0.0,40.0,0.0,2015-11-08,within an hour,0.0,Back Bay,1.0,0.0,South End,South End,Boston,MA,US,1,Entire home/apt,today,1,2018-04-18,2019-10-13,1,0,0,flexible,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22627141,20191204162830,48494513,21.0,21.0,42.34347,-71.07886,2,1.0,0.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,28,58,88,342,0,0,,,,,,,,20,19,1,0,,82.0,200.0,,,0.0,40.0,0.0,2015-11-08,within an hour,0.0,Back Bay,1.0,0.0,South End,South End,Boston,MA,US,1,Entire home/apt,today,1,,,1,0,0,flexible,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22627198,20191204162830,48494513,21.0,21.0,42.34222,-71.07916,2,1.0,0.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,156,4,2,100.0,9.0,10.0,9.0,10.0,10.0,10.0,20,19,1,0,0.19,82.0,200.0,,,0.0,40.0,0.0,2015-11-08,within an hour,0.0,Back Bay,1.0,0.0,South End,South End,Boston,MA,US,1,Entire home/apt,today,1,2018-02-27,2019-08-13,1,0,0,flexible,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
